NTD ID,Agency Name,Year,Reporter Type,Mode,Passenger Paid Fares,Organization Paid Fares,Total Fares
40196,Kentuckiana Regional Planning and Development Agency,2020,Full,VP,408478.0,0.0,408478.0
40200,Tampa Bay Area Regional Transit Authority,2020,Full,VP,1787683.0,0.0,1787683.0
40208,City of Clemson,2020,Full,MB,0.0,0.0,0.0
40222,Wake County,2020,Full,DR,76272.0,149851.0,226123.0
40224,Buncombe County,2020,Full,DR,74607.0,769690.0,844297.0
40224,Buncombe County,2020,Full,MB,0.0,0.0,0.0
40228,Mecklenburg County ,2020,Full,DR,127971.0,1492589.0,1620560.0
40232,Central Florida Commuter Rail,2020,Full,CR,2673564.0,33368.0,2706932.0
40244,"Spartanburg Regional Health Services, Inc.",2020,Full,DR,99294.0,1335790.0,1435084.0
40264,Georgia State Road and Tollway Authority,2020,Full,CB,6099323.0,0.0,6099323.0
40264,Georgia State Road and Tollway Authority,2020,Full,VP,3047573.0,0.0,3047573.0
40265,North Central Alabama Regional Council of Governments,2020,Full,DR,33707.0,74817.0,108524.0
40928,Baldwin County Commission,2020,Full,DR,152861.0,143531.0,296392.0
40950,First Tennessee Human Resource Agency,2020,Full,DR,260872.0,0.0,260872.0
41,Alaska Railroad Corporation,2020,Full,AR,2732492.0,0.0,2732492.0
41068,Flagler County Public Transportation,2020,Full,DR,46828.0,0.0,46828.0
41105,"Audubon Area Community Services, Inc.",2020,Full,DR,176027.0,3776818.0,3952845.0
415,Ada County Highway District,2020,Full,VP,795054.0,26750.0,821804.0
43,Chelan Douglas PTBA ,2020,Full,DR,7170.0,1290.0,8460.0
43,Chelan Douglas PTBA ,2020,Full,MB,117817.0,17085.0,134902.0
44,Skagit Transit,2020,Full,CB,38862.0,0.0,38862.0
44,Skagit Transit,2020,Full,DR,25899.0,0.0,25899.0
44,Skagit Transit,2020,Full,MB,160739.0,0.0,160739.0
44,Skagit Transit,2020,Full,VP,328470.0,0.0,328470.0
44929,City of Fort Lauderdale,2020,Full,FB,0.0,0.0,0.0
44929,City of Fort Lauderdale,2020,Full,MB,40925.0,0.0,40925.0
46,City of Wilsonville,2020,Full,DR,4316.0,0.0,4316.0
46,City of Wilsonville,2020,Full,MB,136619.0,0.0,136619.0
5,City of Everett,2020,Full,DR,70111.0,0.0,70111.0
5,City of Everett,2020,Full,MB,324326.0,196219.0,520545.0
50001,City of Appleton,2020,Full,DR,378776.0,0.0,378776.0
50001,City of Appleton,2020,Full,MB,459451.0,89887.0,549338.0
50002,City of Green Bay,2020,Full,DR,57982.0,303944.0,361926.0
50002,City of Green Bay,2020,Full,MB,367748.0,5398.0,373146.0
50003,City of Kenosha,2020,Full,DR,49154.0,0.0,49154.0
50003,City of Kenosha,2020,Full,MB,1354298.0,0.0,1354298.0
50003,City of Kenosha,2020,Full,SR,2825.0,0.0,2825.0
50004,City of La Crosse,2020,Full,DR,94413.0,0.0,94413.0
50004,City of La Crosse,2020,Full,MB,170186.0,0.0,170186.0
50005,City of Madison,2020,Full,DR,101989.0,550705.0,652694.0
50005,City of Madison,2020,Full,MB,1752492.0,5973079.0,7725571.0
50006,"City of Racine, Wisconsin",2020,Full,CB,90826.0,0.0,90826.0
50006,"City of Racine, Wisconsin",2020,Full,DR,42614.0,0.0,42614.0
50006,"City of Racine, Wisconsin",2020,Full,MB,352559.0,0.0,352559.0
50008,Milwaukee County,2020,Full,CB,12869.0,13395.0,26264.0
50008,Milwaukee County,2020,Full,DR,812784.0,156947.0,969731.0
50008,Milwaukee County,2020,Full,MB,11290291.0,4453112.0,15743403.0
50009,"City of Oshkosh, Wisconsin",2020,Full,DR,276095.0,163174.0,439269.0
50009,"City of Oshkosh, Wisconsin",2020,Full,MB,297527.0,109500.0,407027.0
50010,METRO Regional Transit Authority ,2020,Full,DR,344079.0,749936.0,1094015.0
50010,METRO Regional Transit Authority ,2020,Full,MB,1390603.0,558745.0,1949348.0
50011,Stark Area Regional Transit Authority,2020,Full,DR,236310.0,0.0,236310.0
50011,Stark Area Regional Transit Authority,2020,Full,MB,844884.0,0.0,844884.0
50012,Southwest Ohio Regional Transit Authority,2020,Full,DR,412526.0,0.0,412526.0
50012,Southwest Ohio Regional Transit Authority,2020,Full,MB,13877856.0,0.0,13877856.0
50015,The Greater Cleveland Regional Transit Authority,2020,Full,DR,1445187.0,0.0,1445187.0
50015,The Greater Cleveland Regional Transit Authority,2020,Full,HR,3682948.0,0.0,3682948.0
50015,The Greater Cleveland Regional Transit Authority,2020,Full,LR,1052721.0,0.0,1052721.0
50015,The Greater Cleveland Regional Transit Authority,2020,Full,MB,18633518.0,0.0,18633518.0
50015,The Greater Cleveland Regional Transit Authority,2020,Full,RB,1380409.0,0.0,1380409.0
50016,Central Ohio Transit Authority,2020,Full,DR,200487.0,0.0,200487.0
50016,Central Ohio Transit Authority,2020,Full,MB,4166012.0,0.0,4166012.0
50017,Greater Dayton Regional Transit Authority,2020,Full,DR,519717.0,0.0,519717.0
50017,Greater Dayton Regional Transit Authority,2020,Full,MB,4904015.0,0.0,4904015.0
50017,Greater Dayton Regional Transit Authority,2020,Full,TB,969079.0,0.0,969079.0
50021,Portage Area Regional Transportation Authority,2020,Full,DR,76666.0,194513.0,271179.0
50021,Portage Area Regional Transportation Authority,2020,Full,MB,94612.0,1620236.0,1714848.0
50022,Toledo Area Regional Transit Authority,2020,Full,DR,197941.0,0.0,197941.0
50022,Toledo Area Regional Transit Authority,2020,Full,MB,1733052.0,0.0,1733052.0
50024,Western Reserve Transit Authority,2020,Full,DR,17826.0,0.0,17826.0
50024,Western Reserve Transit Authority,2020,Full,MB,120705.0,80090.0,200795.0
50025,Duluth Transit Authority,2020,Full,DR,40592.0,0.0,40592.0
50025,Duluth Transit Authority,2020,Full,MB,782052.0,184546.0,966598.0
50027,Metro Transit ,2020,Full,CR,506720.0,0.0,506720.0
50027,Metro Transit ,2020,Full,LR,11101813.0,408758.0,11510571.0
50027,Metro Transit ,2020,Full,MB,27792667.0,994974.0,28787641.0
50028,St. Cloud Metropolitan Transit Commission,2020,Full,CB,33072.0,0.0,33072.0
50028,St. Cloud Metropolitan Transit Commission,2020,Full,DR,143955.0,0.0,143955.0
50028,St. Cloud Metropolitan Transit Commission,2020,Full,MB,588343.0,0.0,588343.0
50029,Bay Metropolitan Transit Authority,2020,Full,DR,66204.0,0.0,66204.0
50029,Bay Metropolitan Transit Authority,2020,Full,MB,94402.0,0.0,94402.0
50031,Suburban Mobility Authority for Regional Transportation,2020,Full,DR,698989.0,0.0,698989.0
50031,Suburban Mobility Authority for Regional Transportation,2020,Full,MB,7125341.0,20460.0,7145801.0
50032,Mass Transportation Authority ,2020,Full,DR,711301.0,0.0,711301.0
50032,Mass Transportation Authority ,2020,Full,MB,3089123.0,0.0,3089123.0
50033,Interurban Transit Partnership,2020,Full,DR,867190.0,0.0,867190.0
50033,Interurban Transit Partnership,2020,Full,MB,2687371.0,2425681.0,5113052.0
50033,Interurban Transit Partnership,2020,Full,RB,553359.0,0.0,553359.0
50033,Interurban Transit Partnership,2020,Full,VP,57302.0,0.0,57302.0
50034,City of Jackson Transportation Authority,2020,Full,DR,47811.0,18138.0,65949.0
50034,City of Jackson Transportation Authority,2020,Full,MB,219473.0,73369.0,292842.0
50035,Central County Transportation Authority,2020,Full,DR,331567.0,0.0,331567.0
50035,Central County Transportation Authority,2020,Full,MB,2054230.0,0.0,2054230.0
50036,Capital Area Transportation Authority,2020,Full,DR,553254.0,0.0,553254.0
50036,Capital Area Transportation Authority,2020,Full,MB,2077095.0,1833038.0,3910133.0
50039,Saginaw Transit Authority Regional Service,2020,Full,DR,203815.0,104999.0,308814.0
50039,Saginaw Transit Authority Regional Service,2020,Full,MB,133608.0,445437.0,579045.0
50040,Ann Arbor Area Transportation Authority,2020,Full,CB,637980.0,20594.0,658574.0
50040,Ann Arbor Area Transportation Authority,2020,Full,DR,402374.0,5570.0,407944.0
50040,Ann Arbor Area Transportation Authority,2020,Full,MB,1045008.0,1413248.0,2458256.0
50040,Ann Arbor Area Transportation Authority,2020,Full,VP,965136.0,0.0,965136.0
50043,Metropolitan Evansville Transit System,2020,Full,DR,272048.0,0.0,272048.0
50043,Metropolitan Evansville Transit System,2020,Full,MB,556335.0,505960.0,1062295.0
50044,Fort Wayne Public Transportation Corporation,2020,Full,DR,108355.0,0.0,108355.0
50044,Fort Wayne Public Transportation Corporation,2020,Full,MB,758867.0,309169.0,1068036.0
50045,Gary Public Transportation Corporation,2020,Full,DR,34987.0,0.0,34987.0
50045,Gary Public Transportation Corporation,2020,Full,MB,390902.0,0.0,390902.0
50047,Bloomington-Normal Public Transit System,2020,Full,DR,93058.0,55289.0,148347.0
50047,Bloomington-Normal Public Transit System,2020,Full,MB,413375.0,641977.0,1055352.0
50050,Indianapolis and Marion County Public Transportation,2020,Full,DR,628756.0,0.0,628756.0
50050,Indianapolis and Marion County Public Transportation,2020,Full,MB,4559013.0,0.0,4559013.0
50050,Indianapolis and Marion County Public Transportation,2020,Full,RB,803878.0,0.0,803878.0
50051,Greater Lafayette Public Transportation Corporation,2020,Full,DR,23804.0,50401.0,74205.0
50051,Greater Lafayette Public Transportation Corporation,2020,Full,MB,338117.0,2369573.0,2707690.0
50052,South Bend Public Transportation Corporation,2020,Full,DR,82555.0,0.0,82555.0
50052,South Bend Public Transportation Corporation,2020,Full,MB,750779.0,0.0,750779.0
50053,City of Terre Haute ,2020,Full,DR,15570.0,0.0,15570.0
50053,City of Terre Haute ,2020,Full,MB,80573.0,0.0,80573.0
50054,Muncie Indiana Transit System,2020,Full,DR,33484.0,0.0,33484.0
50054,Muncie Indiana Transit System,2020,Full,MB,124592.0,0.0,124592.0
50056,Greater Peoria Mass Transit District,2020,Full,DR,203118.0,110848.0,313966.0
50056,Greater Peoria Mass Transit District,2020,Full,MB,1105604.0,0.0,1105604.0
50057,Rock Island County Metropolitan Mass Transit District,2020,Full,DR,32331.0,21694.0,54025.0
50057,Rock Island County Metropolitan Mass Transit District,2020,Full,FB,187242.0,0.0,187242.0
50057,Rock Island County Metropolitan Mass Transit District,2020,Full,MB,612544.0,121096.0,733640.0
50058,Rockford Mass Transit District,2020,Full,DR,258828.0,167086.0,425914.0
50058,Rockford Mass Transit District,2020,Full,MB,707974.0,0.0,707974.0
50059,Springfield Mass Transit District,2020,Full,DR,182863.0,0.0,182863.0
50059,Springfield Mass Transit District,2020,Full,MB,535920.0,0.0,535920.0
50060,Champaign-Urbana Mass Transit District,2020,Full,DR,325135.0,0.0,325135.0
50060,Champaign-Urbana Mass Transit District,2020,Full,MB,6545821.0,0.0,6545821.0
50061,"City of Decatur, Il",2020,Full,DR,23148.0,0.0,23148.0
50061,"City of Decatur, Il",2020,Full,MB,330953.0,0.0,330953.0
50066,Chicago Transit Authority,2020,Full,HR,92939555.0,9601718.0,102541273.0
50066,Chicago Transit Authority,2020,Full,MB,115109713.0,18650700.0,133760413.0
50092,"City of Rochester, Minnesota",2020,Full,DR,24562.0,0.0,24562.0
50092,"City of Rochester, Minnesota",2020,Full,MB,375784.0,693282.0,1069066.0
50096,City of Waukesha ,2020,Full,CB,97296.0,0.0,97296.0
50096,City of Waukesha ,2020,Full,DR,33579.0,0.0,33579.0
50096,City of Waukesha ,2020,Full,MB,303776.0,0.0,303776.0
50099,City of Eau Claire,2020,Full,DR,36841.0,87096.0,123937.0
50099,City of Eau Claire,2020,Full,MB,169160.0,331912.0,501072.0
50104,Northern Indiana Commuter Transportation District,2020,Full,CR,6328707.0,0.0,6328707.0
50110,Bloomington Public Transportation Corporation,2020,Full,DR,8162.0,6316.0,14478.0
50110,Bloomington Public Transportation Corporation,2020,Full,MB,97481.0,987805.0,1085286.0
50113,Pace - Suburban Bus Division,2020,Full,DR,947869.0,0.0,947869.0
50113,Pace - Suburban Bus Division,2020,Full,MB,14109950.0,455781.0,14565731.0
50113,Pace - Suburban Bus Division,2020,Full,VP,846734.0,5666.0,852400.0
50117,Laketran,2020,Full,CB,145314.0,0.0,145314.0
50117,Laketran,2020,Full,DR,225341.0,499518.0,724859.0
50117,Laketran,2020,Full,MB,160535.0,45700.0,206235.0
50118,Northeast Illinois Regional Commuter Railroad Corporation,2020,Full,CR,102350491.0,0.0,102350491.0
50119,City of Detroit ,2020,Full,DR,719229.0,0.0,719229.0
50119,City of Detroit ,2020,Full,MB,13234845.0,0.0,13234845.0
50141,Detroit Transportation Corporation,2020,Full,MG,606863.0,0.0,606863.0
50145,City of Kokomo,2020,Full,DR,1396.0,0.0,1396.0
50145,City of Kokomo,2020,Full,MB,0.0,0.0,0.0
50146,Madison County Transit District,2020,Full,DR,139051.0,0.0,139051.0
50146,Madison County Transit District,2020,Full,MB,1880876.0,0.0,1880876.0
50146,Madison County Transit District,2020,Full,VP,450146.0,0.0,450146.0
50148,Blue Water Area Transportation Commission,2020,Full,CB,2736.0,0.0,2736.0
50148,Blue Water Area Transportation Commission,2020,Full,DR,64282.0,2342312.0,2406594.0
50148,Blue Water Area Transportation Commission,2020,Full,MB,167056.0,0.0,167056.0
50149,Michiana Area Council of Governments,2020,Full,DR,19332.0,700.0,20032.0
50149,Michiana Area Council of Governments,2020,Full,MB,61106.0,5282.0,66388.0
50154,Metropolitan Council,2020,Full,DR,3737227.0,620833.0,4358060.0
50154,Metropolitan Council,2020,Full,MB,406290.0,0.0,406290.0
50154,Metropolitan Council,2020,Full,VP,398544.0,0.0,398544.0
50157,Butler County Regional Transit Authority,2020,Full,CB,632.0,0.0,632.0
50157,Butler County Regional Transit Authority,2020,Full,DR,82242.0,134130.0,216372.0
50157,Butler County Regional Transit Authority,2020,Full,MB,99600.0,0.0,99600.0
50158,University of Michigan Parking and Transportation Services,2020,Full,MB,0.0,0.0,0.0
50159,River Valley Metro Mass Transit District,2020,Full,CB,33376.0,0.0,33376.0
50159,River Valley Metro Mass Transit District,2020,Full,DR,7765.0,0.0,7765.0
50159,River Valley Metro Mass Transit District,2020,Full,MB,206560.0,0.0,206560.0
50160,County of Washington,2020,Full,CB,93734.0,0.0,93734.0
50160,County of Washington,2020,Full,DR,189546.0,110088.0,299634.0
50161,Ozaukee County ,2020,Full,CB,26264.0,0.0,26264.0
50161,Ozaukee County ,2020,Full,DR,201055.0,191040.0,392095.0
50163,"Licking County, Ohio",2020,Full,DR,70938.0,395066.0,466004.0
50165,Greene County Transit Board,2020,Full,DR,73255.0,388164.0,461419.0
50166,Board of  Clermont County Commissioners,2020,Full,DR,17835.0,412434.0,430269.0
50166,Board of  Clermont County Commissioners,2020,Full,MB,85096.0,0.0,85096.0
50169,"Miami County, Ohio ",2020,Full,DR,76286.0,165022.0,241308.0
50176,City of DeKalb,2020,Full,MB,43113.0,2226667.0,2269780.0
50182,"Pace-Suburban Bus Division, ADA Paratransit Services",2020,Full,DR,4542350.0,721825.0,5264175.0
50184,Macatawa Area Express Transportation Authority,2020,Full,DR,71549.0,0.0,71549.0
50184,Macatawa Area Express Transportation Authority,2020,Full,MB,48290.0,0.0,48290.0
50191,Mid-Ohio Regional Planning Commission,2020,Full,VP,275401.0,0.0,275401.0
50193,Enterprise Rideshare - Michigan,2020,Full,VP,3174220.0,0.0,3174220.0
50198,Medina County Public Transit,2020,Full,DR,24379.0,0.0,24379.0
50198,Medina County Public Transit,2020,Full,MB,7738.0,13408.0,21146.0
50199,Delaware County Transit Board,2020,Full,DR,34000.0,460573.0,494573.0
50199,Delaware County Transit Board,2020,Full,MB,7375.0,0.0,7375.0
50204,Jackson County Mass Transit District,2020,Full,MB,41246.0,0.0,41246.0
50209,Central Indiana Regional Transportation Authority ,2020,Full,MB,33084.0,0.0,33084.0
50209,Central Indiana Regional Transportation Authority ,2020,Full,VP,162947.0,0.0,162947.0
50211,Rides Mass Transit District,2020,Full,MB,228262.0,0.0,228262.0
50212,Stateline Mass Transit District,2020,Separate,DR,36727.0,0.0,36727.0
50213,M-1 Rail,2020,Full,SR,165518.0,14086.0,179604.0
50342,LINK Hendricks County,2020,Full,DR,41477.0,0.0,41477.0
50515,University of Minnesota Transit,2020,Full,DR,0.0,0.0,0.0
50515,University of Minnesota Transit,2020,Full,MB,0.0,0.0,0.0
50516,City of Plymouth,2020,Full,DR,46113.0,1500.0,47613.0
50516,City of Plymouth,2020,Full,MB,257550.0,0.0,257550.0
50517,City of Maple Grove,2020,Full,DR,21087.0,0.0,21087.0
50517,City of Maple Grove,2020,Full,MB,623247.0,0.0,623247.0
50518,SouthWest Transit,2020,Full,DR,129535.0,0.0,129535.0
50518,SouthWest Transit,2020,Full,MB,543507.0,0.0,543507.0
50519,Minnesota Valley Transit Authority,2020,Full,MB,1327626.0,0.0,1327626.0
50521,Chicago Water Taxi (Wendella),2020,Full,FB,24023.0,0.0,24023.0
50522,Lake Erie Transportation Commission,2020,Full,DR,87246.0,10409.0,97655.0
50522,Lake Erie Transportation Commission,2020,Full,MB,124573.0,19660.0,144233.0
55311,City of Cincinnati,2020,Full,SR,60492.0,1400.0,61892.0
55312,City of Milwaukee,2020,Full,SR,0.0,0.0,0.0
57,Central Oregon Intergovernmental Council,2020,Full,CB,196292.0,0.0,196292.0
57,Central Oregon Intergovernmental Council,2020,Full,DR,78158.0,201797.0,279955.0
57,Central Oregon Intergovernmental Council,2020,Full,MB,295423.0,0.0,295423.0
58,City of Portland,2020,Full,SR,899413.0,0.0,899413.0
58,City of Portland,2020,Full,TR,565941.0,0.0,565941.0
6,City of Yakima,2020,Full,CB,167154.0,0.0,167154.0
6,City of Yakima,2020,Full,DR,74970.0,0.0,74970.0
6,City of Yakima,2020,Full,MB,297699.0,0.0,297699.0
6,City of Yakima,2020,Full,VP,34430.0,0.0,34430.0
60006,City of El Paso,2020,Full,DR,445720.0,0.0,445720.0
60006,City of El Paso,2020,Full,MB,3851569.0,0.0,3851569.0
60006,City of El Paso,2020,Full,SR,3534.0,0.0,3534.0
60007,Fort Worth Transportation Authority,2020,Full,CR,1721872.0,4416.0,1726288.0
60007,Fort Worth Transportation Authority,2020,Full,DR,738208.0,157536.0,895744.0
60007,Fort Worth Transportation Authority,2020,Full,MB,3439790.0,662350.0,4102140.0
60007,Fort Worth Transportation Authority,2020,Full,VP,404245.0,0.0,404245.0
60008,"Metropolitan Transit Authority of Harris County, Texas ",2020,Full,CB,11360212.0,7042.0,11367254.0
60008,"Metropolitan Transit Authority of Harris County, Texas ",2020,Full,DR,1566828.0,52865.0,1619693.0
60008,"Metropolitan Transit Authority of Harris County, Texas ",2020,Full,LR,2010665.0,508609.0,2519274.0
60008,"Metropolitan Transit Authority of Harris County, Texas ",2020,Full,MB,17518213.0,563266.0,18081479.0
60008,"Metropolitan Transit Authority of Harris County, Texas ",2020,Full,RB,2124.0,10.0,2134.0
60008,"Metropolitan Transit Authority of Harris County, Texas ",2020,Full,VP,3715388.0,0.0,3715388.0
60009,"Laredo Transit Management, Inc.",2020,Full,DR,42875.0,0.0,42875.0
60009,"Laredo Transit Management, Inc.",2020,Full,MB,1876096.0,0.0,1876096.0
60010,City of Lubbock,2020,Full,DR,150710.0,357796.0,508506.0
60010,City of Lubbock,2020,Full,MB,241424.0,2757674.0,2999098.0
60011,VIA Metropolitan Transit,2020,Full,DR,1185948.0,0.0,1185948.0
60011,VIA Metropolitan Transit,2020,Full,MB,10702860.0,1082128.0,11784988.0
60011,VIA Metropolitan Transit,2020,Full,VP,2062574.0,0.0,2062574.0
60012,City of Waco,2020,Full,DR,147761.0,0.0,147761.0
60012,City of Waco,2020,Full,MB,245300.0,814174.0,1059474.0
60014,City of Brownsville ,2020,Full,DR,22924.0,0.0,22924.0
60014,City of Brownsville ,2020,Full,MB,678140.0,0.0,678140.0
60016,City of Beaumont,2020,Full,DR,22468.0,2855.0,25323.0
60016,City of Beaumont,2020,Full,MB,173321.0,17135.0,190456.0
