ntd_id,agency_name,reporting_module,mode,expense_type,passenger_paid_fares,organization_paid_fares,total_fares
40908,Heard County Transit,Rural,DR,Funds Expended on Operations,1491,0.0,1491.0
40909,"Middle Kentucky River Area Development Council, Inc.",Rural,DR,Funds Expended on Operations,5409,0.0,5409.0
40910,Peach County Transit,Rural,DR,Funds Expended on Operations,3304,0.0,3304.0
40912,Crisp County Transit,Rural,DR,Funds Expended on Operations,8054,0.0,8054.0
40915,Duplin County,Rural,DR,Funds Expended on Operations,24512,0.0,24512.0
40918,Wilkes Transportation Authority,Rural,DR,Funds Expended on Operations,78876,0.0,78876.0
40918,Wilkes Transportation Authority,Rural,MB,Funds Expended on Operations,10941,0.0,10941.0
40920,Ride Solution,Rural,DR,Funds Expended on Operations,7009,0.0,7009.0
40920,Ride Solution,Rural,MB,Funds Expended on Operations,13533,0.0,13533.0
40921,Randolph County Senior Adult Association Inc.,Rural,DR,Funds Expended on Operations,16715,0.0,16715.0
40922,"South Central Community Action Agency, Inc.",Rural,DR,Funds Expended on Operations,9735,64125.0,73860.0
40923,Liberty County Board of County Commissioners,Rural,DR,Funds Expended on Operations,0,58722.0,58722.0
40924,Warren County Commission Transit,Rural,DR,Funds Expended on Operations,3014,0.0,3014.0
40925,Pulaski County Transit,Rural,DR,Funds Expended on Operations,2089,0.0,2089.0
40926,Escambia County Commission,Rural,DR,Funds Expended on Operations,20500,0.0,20500.0
40928,Baldwin County Commission,Urban,DR,Funds Earned During Period,213161,157529.0,370690.0
40929,Rockingham County Council on Aging,Rural,MB,Funds Expended on Operations,12940,0.0,12940.0
40931,Baldwin County Transit,Rural,DR,Funds Expended on Operations,19166,0.0,19166.0
40933,Sampson County,Rural,DR,Funds Expended on Operations,33281,0.0,33281.0
40934,Polk County Transportation Authority,Rural,DR,Funds Expended on Operations,8625,0.0,8625.0
40936,Wilkinson County Commission Transit,Rural,DR,Funds Expended on Operations,6975,0.0,6975.0
40938,"Pender Adult Services, Inc.",Rural,DR,Funds Expended on Operations,21516,0.0,21516.0
40941,"Rural Transit Enterprises Coordinated, Inc.",Rural,DR,Funds Expended on Operations,245188,0.0,245188.0
40943,Johnston Co. Council on Aging Inc.,Rural,DR,Funds Expended on Operations,21140,0.0,21140.0
40944,Carteret County,Rural,DR,Funds Expended on Operations,72171,0.0,72171.0
40945,Putnam County CommissionTransit,Rural,DR,Funds Expended on Operations,27093,0.0,27093.0
40946,Jones County Transit,Rural,DR,Funds Expended on Operations,4669,0.0,4669.0
40947,Gates County,Rural,DR,Funds Expended on Operations,6424,0.0,6424.0
40948,Bluegrass Community Action Agency,Rural,DR,Funds Expended on Operations,112977,0.0,112977.0
40950,First Tennessee Human Resource Agency,Urban,DR,Funds Earned During Period,285304,1785471.0,2070775.0
40951,Burke County Transit,Rural,DR,Funds Expended on Operations,23734,0.0,23734.0
40952,Williamsburg County Transit System,Rural,CB,Funds Expended on Operations,94644,0.0,94644.0
40952,Williamsburg County Transit System,Rural,DR,Funds Expended on Operations,5820,223002.0,228822.0
40953,"Pennyrile Allied Community Services, Inc.",Rural,DR,Funds Expended on Operations,115453,0.0,115453.0
40953,"Pennyrile Allied Community Services, Inc.",Rural,MB,Funds Expended on Operations,30031,0.0,30031.0
40954,South Central Tennessee Development District,Rural,DR,Funds Expended on Operations,258689,0.0,258689.0
40954,South Central Tennessee Development District,Rural,MB,Funds Expended on Operations,67997,0.0,67997.0
40955,Hinds County Human Resource Agency,Rural,DR,Funds Expended on Operations,13612,0.0,13612.0
40956,Dodge County Transit,Rural,DR,Funds Expended on Operations,4432,0.0,4432.0
40957,N-Route,Rural,DR,Funds Expended on Operations,15525,0.0,15525.0
40959,Washington County,Rural,DR,Funds Expended on Operations,630,0.0,630.0
40960,Etowah County Commission,Rural,DR,Funds Expended on Operations,23156,0.0,23156.0
40961,Lincoln County Transit,Rural,DR,Funds Expended on Operations,2348,0.0,2348.0
40963,Madison County Commission,Rural,DR,Funds Expended on Operations,51077,0.0,51077.0
40965,Cullman County Commission,Rural,DR,Funds Expended on Operations,26553,0.0,26553.0
40968,Gulf County ARC,Rural,DR,Funds Expended on Operations,5973,0.0,5973.0
40969,Madison County Citizens Services Agency,Rural,DR,Funds Expended on Operations,17974,0.0,17974.0
40971,Licking Valley CAP,Rural,DR,Funds Expended on Operations,80857,0.0,80857.0
40972,Gateway Community Services Organization,Rural,DR,Funds Expended on Operations,2585,0.0,2585.0
40974,Bamberg County Office On Aging,Rural,DR,Funds Expended on Operations,42510,969566.0,1012076.0
40977,Jefferson County Transit,Rural,DR,Funds Expended on Operations,50747,0.0,50747.0
40978,Upper-Cumberland Human Resource Agency,Rural,DR,Funds Expended on Operations,193163,0.0,193163.0
40978,Upper-Cumberland Human Resource Agency,Rural,MB,Funds Expended on Operations,37690,0.0,37690.0
40979,"KY River Foothills Development Council, Inc.",Rural,DR,Funds Expended on Operations,37029,0.0,37029.0
40979,"KY River Foothills Development Council, Inc.",Rural,MB,Funds Expended on Operations,10527,0.0,10527.0
40982,"H.EL.P., Inc.",Rural,DR,Funds Expended on Operations,8989,0.0,8989.0
40984,Western Carolina Community Action,Rural,DR,Funds Expended on Operations,4937,0.0,4937.0
40985,Banks County Transit,Rural,DR,Funds Expended on Operations,4388,0.0,4388.0
40987,Copiah County Human Resource Agency,Rural,DR,Funds Expended on Operations,350,0.0,350.0
40988,Edgefield County Senior Citizens Council,Rural,DR,Funds Expended on Operations,15771,254405.0,270176.0
40989,Southeast Tennessee Human Resource Agency-Rural Division,Rural,DR,Funds Expended on Operations,126060,0.0,126060.0
40989,Southeast Tennessee Human Resource Agency-Rural Division,Rural,MB,Funds Expended on Operations,2573,0.0,2573.0
40990,Martin County,Rural,DR,Funds Expended on Operations,11875,0.0,11875.0
40994,Habersham County Transit,Rural,DR,Funds Expended on Operations,6423,0.0,6423.0
40996,Caswell County,Rural,DR,Funds Expended on Capital,489,0.0,489.0
40997,Owen County Fiscal Court,Rural,DR,Funds Expended on Operations,11660,0.0,11660.0
40999,Sumter County Board of County Commissioners,Rural,DR,Funds Expended on Operations,12129,4839.0,16968.0
40999,Sumter County Board of County Commissioners,Rural,MB,Funds Expended on Operations,877,0.0,877.0
41000,Educational Center for Independence,Rural,DR,Funds Expended on Operations,12163,0.0,12163.0
41002,Generations Unlimited,Rural,DR,Funds Expended on Operations,45414,368348.0,413762.0
41003,Fairfield County Transit System,Rural,DR,Funds Expended on Operations,8014,65569.0,73583.0
41004,Chatham Transit Network,Rural,DR,Funds Expended on Operations,76315,0.0,76315.0
41004,Chatham Transit Network,Rural,MB,Funds Expended on Operations,0,1934.0,1934.0
41006,Sandy Valley Transportation Services,Rural,DR,Funds Expended on Operations,83306,0.0,83306.0
41007,Dade County Transit,Rural,DR,Funds Expended on Operations,3279,0.0,3279.0
41008,Jenkins County Transit,Rural,DR,Funds Expended on Operations,2484,0.0,2484.0
41009,City of Guntersville,Rural,DR,Funds Expended on Operations,9453,0.0,9453.0
41010,Person County,Rural,DR,Funds Expended on Operations,45707,0.0,45707.0
41012,Chattooga County Transit,Rural,DR,Funds Expended on Operations,14160,0.0,14160.0
41013,Paducah Transit Authority,Rural,DR,Funds Expended on Operations,115152,0.0,115152.0
41013,Paducah Transit Authority,Rural,MB,Funds Expended on Operations,77523,0.0,77523.0
41017,Dooly County Transit,Rural,DR,Funds Expended on Operations,15751,0.0,15751.0
41019,Troup County Transit,Rural,DR,Funds Expended on Operations,8443,0.0,8443.0
41020,Delta Human Resource Agency,Rural,DR,Funds Expended on Operations,45542,0.0,45542.0
41021,Elbert County,Rural,DR,Funds Expended on Operations,17929,0.0,17929.0
41022,Newberry County Council on Aging,Rural,DR,Funds Expended on Operations,0,499985.0,499985.0
41023,Daniel Boone Development Council,Rural,DR,Funds Expended on Operations,103606,0.0,103606.0
41024,Mississippi Valley State University Mass Transit,Rural,DR,Funds Expended on Operations,2279,0.0,2279.0
41027,Bartow County,Urban,DR,Funds Expended on Operations,18540,0.0,18540.0
41029,Ashe County Transportation Authority Inc,Rural,DR,Funds Expended on Operations,130858,0.0,130858.0
41029,Ashe County Transportation Authority Inc,Rural,MB,Funds Expended on Operations,8501,0.0,8501.0
41032,Maysville Transit System,Rural,MB,Funds Expended on Operations,1345,0.0,1345.0
41033,Towns County,Rural,DR,Funds Expended on Operations,9746,0.0,9746.0
41034,"Beaufort County Developmental Center, Inc.",Rural,DR,Funds Expended on Operations,33973,0.0,33973.0
41035,City of Cedartown,Rural,DR,Funds Expended on Operations,1949,0.0,1949.0
41037,"Suwannee River Economic Council, Inc.",Rural,DR,Funds Expended on Operations,0,460169.0,460169.0
41038,Hyde County Private Non-Profit Transp. Corp. Inc.,Rural,DR,Funds Expended on Operations,7188,0.0,7188.0
41039,Northeast Mississippi Community Services,Rural,DR,Funds Expended on Operations,51371,0.0,51371.0
41041,Greene County Commission Transit,Rural,DR,Funds Expended on Operations,85603,0.0,85603.0
41042,McCormick County Senior Center,Rural,DR,Funds Expended on Operations,0,294409.0,294409.0
41043,Mitchell County Transportation Authority,Rural,DR,Funds Expended on Operations,26780,0.0,26780.0
41044,Community Development Inc.,Rural,DR,Funds Expended on Operations,3154,0.0,3154.0
41045,Dare County,Rural,DR,Funds Expended on Capital,2224,0.0,2224.0
41045,Dare County,Rural,DR,Funds Expended on Operations,20461,0.0,20461.0
41046,Taliaferro County Board of Commissioners,Rural,DR,Funds Expended on Operations,3448,0.0,3448.0
41048,Kerr Area Transportation Authority,Rural,DR,Funds Expended on Operations,241408,0.0,241408.0
41048,Kerr Area Transportation Authority,Rural,MB,Funds Expended on Operations,8140,0.0,8140.0
41050,Suwannee Valley Transit Authority,Rural,DR,Funds Expended on Operations,25600,91851.0,117451.0
41050,Suwannee Valley Transit Authority,Rural,MB,Funds Expended on Operations,0,25520.0,25520.0
41051,"Five County Child Development Program, Inc.",Rural,DR,Funds Expended on Operations,21963,0.0,21963.0
41053,Murray-Calloway County Transit Authority,Rural,DR,Funds Expended on Operations,35968,0.0,35968.0
41053,Murray-Calloway County Transit Authority,Rural,MB,Funds Expended on Operations,597,0.0,597.0
41055,McDuffie County Commission Transit,Rural,DR,Funds Expended on Operations,13893,0.0,13893.0
41057,Dawson County Transit,Rural,DR,Funds Expended on Operations,5814,0.0,5814.0
41058,Brunswick Transit System Inc.,Rural,DR,Funds Expended on Operations,6237,0.0,6237.0
41060,City of Key West Department of Transportation,Rural,MB,Funds Expended on Operations,295270,0.0,295270.0
41062,Hancock County Transit,Rural,DR,Funds Expended on Operations,16133,0.0,16133.0
41064,Moore County,Rural,DR,Funds Expended on Operations,31668,0.0,31668.0
41065,Twiggs County Transit,Rural,DR,Funds Expended on Operations,4835,0.0,4835.0
41066,Swain County  Focal Point on Aging Inc,Rural,DR,Funds Expended on Operations,6664,0.0,6664.0
41068,Flagler County Public Transportation,Urban,DR,Funds Expended on Operations,65596,0.0,65596.0
41069,Cherokee County,Rural,DR,Funds Expended on Operations,14671,0.0,14671.0
41069,Cherokee County,Rural,MB,Funds Expended on Operations,2281,0.0,2281.0
41074,Glascock County Transit,Rural,DR,Funds Expended on Operations,5554,0.0,5554.0
41076,St. Clair County Commission,Rural,DR,Funds Expended on Operations,94223,0.0,94223.0
41077,Taylor County Transit,Rural,DR,Funds Expended on Operations,5056,0.0,5056.0
41078,Morgan County Transit,Rural,DR,Funds Expended on Operations,19740,0.0,19740.0
41080,Marion County Senior Services,Rural,DR,Funds Expended on Operations,58684,0.0,58684.0
41084,Alabama Tombigbee Regional Planning Commission,Rural,DR,Funds Expended on Operations,28703,0.0,28703.0
41085,Haralson County Transit,Rural,DR,Funds Expended on Operations,7850,0.0,7850.0
41088,Forsyth County Board of Commissioners,Urban,DR,Funds Expended on Operations,43981,0.0,43981.0
41089,City of Eufaula,Rural,DR,Funds Expended on Operations,8878,0.0,8878.0
41090,"Louisville WHEELS Transportation, Inc",Rural,DR,Funds Expended on Operations,2310,0.0,2310.0
41091,"Calhoun County Senior Citizens Association, Inc.",Rural,DR,Funds Expended on Operations,10154,0.0,10154.0
41092,Lowcountry Regional Transportation Authority,Urban,CB,Funds Expended on Operations,249824,0.0,249824.0
41092,Lowcountry Regional Transportation Authority,Urban,DR,Funds Expended on Operations,52737,0.0,52737.0
41092,Lowcountry Regional Transportation Authority,Urban,MB,Funds Expended on Operations,2927,0.0,2927.0
41094,Northeast KY Area Development Council,Rural,DR,Funds Expended on Operations,33186,0.0,33186.0
41095,FDOT - vanpool,Rural,VP,Funds Expended on Operations,310133,0.0,310133.0
41096,Claiborne County Human Resource Agency,Rural,DR,Funds Expended on Operations,51714,400326.0,452040.0
41098,"Harlan County Community Action Agency, Inc.",Rural,DR,Funds Expended on Operations,41708,0.0,41708.0
41099,Telfair County Transit,Rural,DR,Funds Expended on Operations,1618,0.0,1618.0
41102,City of Gatlinburg,Rural,MB,Funds Expended on Operations,9788,0.0,9788.0
41103,Wheeler County Transit,Rural,DR,Funds Expended on Operations,2592,0.0,2592.0
41104,Talbot County Transit,Rural,DR,Funds Expended on Operations,2892,0.0,2892.0
41105,"Audubon Area Community Services, Inc.",Urban,DR,Funds Earned During Period,156159,4381764.0,4537923.0
41106,Northwest Tennessee Human Resource Agency,Rural,DR,Funds Expended on Operations,92096,0.0,92096.0
41107,Chilton County Commission,Rural,DR,Funds Expended on Operations,10344,0.0,10344.0
41108,Lower Chattahoochee Regional Transit Authority,Rural,DR,Funds Expended on Operations,22649,0.0,22649.0
41112,Coastal Regional Commission,Rural,DR,Funds Expended on Operations,66998,0.0,66998.0
41113,Anson County,Rural,DR,Funds Expended on Operations,8916,0.0,8916.0
41114,Nassau Council on Aging,Rural,DR,Funds Expended on Operations,10974,0.0,10974.0
41114,Nassau Council on Aging,Rural,MB,Funds Expended on Operations,4392,0.0,4392.0
41115,Transylvania County,Rural,DR,Funds Expended on Operations,1820,0.0,1820.0
41115,Transylvania County,Rural,MB,Funds Expended on Operations,1038,0.0,1038.0
41118,Birmingham Regional Paratransit Consortium,Rural,DR,Funds Expended on Operations,17878,0.0,17878.0
41119,Harnett County,Rural,DR,Funds Expended on Operations,2917,0.0,2917.0
41120,Frankfort Transit System,Rural,DR,Funds Expended on Operations,9659,0.0,9659.0
41120,Frankfort Transit System,Rural,MB,Funds Expended on Operations,12767,0.0,12767.0
41121,Natchez Transit System,Rural,DR,Funds Expended on Operations,32366,0.0,32366.0
41124,Richmond Interagency Transportation Inc.,Rural,DR,Funds Expended on Operations,37797,0.0,37797.0
41125,Covington Area Transit System,Rural,DR,Funds Expended on Operations,27315,0.0,27315.0
41127,AppalCart,Rural,DR,Funds Expended on Operations,5356,0.0,5356.0
41129,Pike Area Transit System,Rural,DR,Funds Expended on Operations,32582,0.0,32582.0
41130,Avery County Transportation Authority,Rural,DR,Funds Expended on Operations,21012,0.0,21012.0
41131,Choanoke Public Transportation Authority,Rural,DR,Funds Expended on Operations,21754,0.0,21754.0
41133,Coweta County,Urban,DR,Funds Expended on Operations,35180,294763.0,329943.0
41134,"Yadkin Valley Economic Development District, Inc.",Rural,DR,Funds Expended on Operations,35829,0.0,35829.0
41134,"Yadkin Valley Economic Development District, Inc.",Rural,MB,Funds Expended on Operations,13326,0.0,13326.0
41136,Pigeon Forge Mass Transit,Rural,MB,Funds Expended on Capital,236030,0.0,236030.0
41136,Pigeon Forge Mass Transit,Rural,MB,Funds Expended on Operations,236030,0.0,236030.0
41137,Alleghany County,Rural,DR,Funds Expended on Operations,12087,0.0,12087.0
41138,Whitfield County W.T.S.,Rural,DR,Funds Expended on Operations,17480,0.0,17480.0
